Nikon Nikkor 20 mm f/ 4 ,Nikon F (FX)
Nikon Nikkor 20 mm f/ 4 ,Nikon F (DX)
Nikon Nikkor 20 mm f/ 3.5 Ai-S ,Nikon F (FX)
Nikon Nikkor 20 mm f/ 3.5 Ai-S ,Nikon F (DX)
Nikon Nikkor-Q 135 mm f/ 3.5 non-Ai ,Nikon F (FX)
Nikon Nikkor-Q 135 mm f/ 3.5 non-Ai ,Nikon F (DX)
Nikon Nikkor 105 mm f/ 1.8 Ai-S ,Nikon F (FX)
Nikon Nikkor 105 mm f/ 1.8 Ai-S ,Nikon F (DX)
Nikon Nikkor-Q 200 mm f/ 4 non-Ai (I) ,Nikon F (FX)
Nikon Nikkor-Q 200 mm f/ 4 non-Ai (I) ,Nikon F (DX)
Nikon Nikkor 200 mm f/ 4 Ai ,Nikon F (FX)
Nikon Nikkor 200 mm f/ 4 Ai ,Nikon F (DX)
Nikon Series E 50 mm f/ 1.8 (I) ,Nikon F (FX)
Nikon Series E 50 mm f/ 1.8 (I) ,Nikon F (DX)
Nikon Series E 28 mm f/ 2.8 (I) ,Nikon F (FX)
Nikon Series E 28 mm f/ 2.8 (I) ,Nikon F (DX)
Nikon Series E 28 mm f/ 2.8 (II) ,Nikon F (FX)
Nikon Series E 28 mm f/ 2.8 (II) ,Nikon F (DX)
Nikon GN Nikkor 45 mm f/ 2.8 non-Ai ,Nikon F (FX)
Nikon GN Nikkor 45 mm f/ 2.8 non-Ai ,Nikon F (DX)
Nikon AF Nikkor 28-80 mm f/ 3.5-5.6 D (I) ,Nikon F (FX)
Nikon AF Nikkor 28-80 mm f/ 3.5-5.6 D (I) ,Nikon F (DX)
Nikon AF Nikkor 28-80 mm f/ 3.5-5.6 D (II) ,Nikon F (FX)
Nikon AF Nikkor 28-80 mm f/ 3.5-5.6 D (II) ,Nikon F (DX)
Nikon AF Nikkor 28-80 mm f/ 3.3-5.6 G ,Nikon F (FX)
Nikon AF Nikkor 28-80 mm f/ 3.3-5.6 G ,Nikon F (DX)
Nikon AF Nikkor 28-100 mm f/ 3.5-5.6 G ,Nikon F (FX)
Nikon AF Nikkor 28-100 mm f/ 3.5-5.6 G ,Nikon F (DX)
Nikon AF Nikkor 75-240 mm f/ 4.5-5.6 D ,Nikon F (FX)
Nikon AF Nikkor 75-240 mm f/ 4.5-5.6 D ,Nikon F (DX)
Nikon AF Nikkor 35-80 mm f/ 4-5.6 D (I) ,Nikon F (FX)
Nikon AF Nikkor 35-80 mm f/ 4-5.6 D (I) ,Nikon F (DX)
Nikon AF Nikkor 35-80 mm f/ 4-5.6 D (II) ,Nikon F (FX)
Nikon AF Nikkor 35-80 mm f/ 4-5.6 D (II) ,Nikon F (DX)
Nikon AF-S Nikkor 17-35 mm f/ 2.8 D IF ED ,Nikon F (FX)
Nikon AF-S Nikkor 17-35 mm f/ 2.8 D IF ED ,Nikon F (DX)
Super-Takumar 135 mm f/ 3.5 ,M42
Nikon AF Nikkor 18-35 mm f/ 3.5-4.5 D IF ED ,Nikon F (FX)
Nikon AF Nikkor 18-35 mm f/ 3.5-4.5 D IF ED ,Nikon F (DX)
Nikon AF-S Nikkor 55-300 mm f/ 4.5-5.6 G IF ED VR DX ,Nikon F (FX)
Nikon AF-S Nikkor 55-300 mm f/ 4.5-5.6 G IF ED VR DX ,Nikon F (DX)
Chinon Zoom Macro 85-210 mm f/ 4.5 ,M42
Nikon AF Nikkor 20-35 mm f/ 2.8 D ,Nikon F (FX)
Nikon AF Nikkor 20-35 mm f/ 2.8 D ,Nikon F (DX)
Sigma AF 18-125 mm f/ 3.5-5.6 DC ,Canon EF (FF)
Sigma AF 18-125 mm f/ 3.5-5.6 DC ,Canon EF (APS-H)
Sigma AF 18-125 mm f/ 3.5-5.6 DC ,Canon EF-S
Sigma AF 18-125 mm f/ 3.5-5.6 DC ,Sony A (FF)
Sigma AF 18-125 mm f/ 3.5-5.6 DC ,Sony A (APS-C)
Sigma AF 18-125 mm f/ 3.5-5.6 DC ,Nikon F (FX)
Sigma AF 18-125 mm f/ 3.5-5.6 DC ,Nikon F (DX)
Sigma AF 18-125 mm f/ 3.5-5.6 DC ,Pentax K
Sigma AF 18-125 mm f/ 3.5-5.6 DC ,Sigma SA
Nikon AF Nikkor 24-120 mm f/ 3.5-5.6 D IF ,Nikon F (FX)
Nikon AF Nikkor 24-120 mm f/ 3.5-5.6 D IF ,Nikon F (DX)
Nikon AF-S Nikkor 24-120 mm f/ 3.5-5.6 G IF ED VR ,Nikon F (FX)
Nikon AF-S Nikkor 24-120 mm f/ 3.5-5.6 G IF ED VR ,Nikon F (DX)
Nikon AF-S Nikkor 24-120 mm f/ 4 G IF ED VR ,Nikon F (FX)
Nikon AF-S Nikkor 24-120 mm f/ 4 G IF ED VR ,Nikon F (DX)
Nikon AF Nikkor 80-200 mm f/ 4.5-5.6 D ,Nikon F (FX)
Nikon AF Nikkor 80-200 mm f/ 4.5-5.6 D ,Nikon F (DX)
Optomax 300 mm f/ 5.6 ,T2 mount
Nikon AF Nikkor 24-50 mm f/ 3.3-4.5 ,Nikon F (FX)
Nikon AF Nikkor 24-50 mm f/ 3.3-4.5 ,Nikon F (DX)
Harmony 135 mm f/3.5 ,T2 mount
Nikon AF Nikkor 28-70 mm f/ 3.5-4.5 ,Nikon F (FX)
Nikon AF Nikkor 28-70 mm f/ 3.5-4.5 ,Nikon F (DX)
Nikon AF Nikkor 35-105 mm f/ 3.5-4.5 (I) ,Nikon F (FX)
Nikon AF Nikkor 35-105 mm f/ 3.5-4.5 (I) ,Nikon F (DX)
Nikon AF Nikkor 35-105 mm f/ 3.5-4.5 (II) ,Nikon F (FX)
Nikon AF Nikkor 35-105 mm f/ 3.5-4.5 (II) ,Nikon F (DX)
Nikon AF Nikkor 35-135 mm f/ 3.5-4.5 (II) ,Nikon F (FX)
Nikon AF Nikkor 35-135 mm f/ 3.5-4.5 (II) ,Nikon F (DX)
Nikon AF Nikkor 35-135 mm f/ 3.5-4.5 (I) ,Nikon F (FX)
Nikon AF Nikkor 35-135 mm f/ 3.5-4.5 (I) ,Nikon F (DX)
Nikon Nikkor 28-50 mm f/ 3.5 Ai-S ,Nikon F (FX)
Nikon Nikkor 28-50 mm f/ 3.5 Ai-S ,Nikon F (DX)
Nikon Nikkor 35-70 mm f/ 3.5 Ai-S ,Nikon F (FX)
Nikon Nikkor 35-70 mm f/ 3.5 Ai-S ,Nikon F (DX)
Nikon Series E 36-72 mm f/ 3.5 ,Nikon F (FX)
Nikon Series E 36-72 mm f/ 3.5 ,Nikon F (DX)
Hoya HMC 135 mm f/ 2.8 ,M42
Nikon Nikkor 35 mm f/ 2 Ai ,Nikon F (FX)
Nikon Nikkor 35 mm f/ 2 Ai ,Nikon F (DX)
Nikon Nikkor-N.C Auto 28 mm f/ 2 non-Ai ,Nikon F (FX)
Nikon Nikkor-N.C Auto 28 mm f/ 2 non-Ai ,Nikon F (DX)
Seimar-Donnex 80-200 mm f/ 4.5 ,C/Y (contax/yashica)
Soligor C/D 28-80 mm f/ 3.3-4.5 ,C/Y (contax/yashica)
Soligor C/D 28-80 mm f/ 3.3-4.5 ,Canon FD
Soligor C/D 28-80 mm f/ 3.3-4.5 ,Konica AR
Soligor C/D 28-80 mm f/ 3.3-4.5 ,Nikon F (FX)
Soligor C/D 28-80 mm f/ 3.3-4.5 ,Nikon F (DX)
Soligor C/D 28-80 mm f/ 3.3-4.5 ,Olympus OM
Soligor C/D 28-80 mm f/ 3.3-4.5 ,Pentax K
Soligor C/D 28-80 mm f/ 3.3-4.5 ,Minolta SR
Super Varexon 200 mm f/ 3.9 ,M42
Schneider-Kreuznach Retina-Curtagon 35mm f/2.8 ,DKL / Deckel
Carl Zeiss Jena Sonnar 50mm f/2 ,Contax I-III (CRM)
Carl Zeiss Jena Sonnar 50mm f/2 ,M39 Leica screw-mount (LSM)
Voigtländer Super-Dynarex 135 mm f/ 4 ,DKL / Deckel
Tamron 21 mm f/ 4.5 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 24 mm f/ 3.5 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 28 mm f/ 2.8 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 35 mm f/ 2.8 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 105 mm f/ 2.5 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 135 mm f/ 2.8 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 135 mm f/ 3.5 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 200 mm f/ 3.5 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 200 mm f/ 4.5 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 300 mm f/ 5.6 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 70-220 mm f/ 4 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 80-250 mm f/ 3.8 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 85-205 mm f/ 3.5 Adapt-A-Matic ,Tamron Adapt-A-Matic
Tamron 200-500 mm f/ 6.9 Adapt-A-Matic ,Tamron Adapt-A-Matic
Pentax SMC DA 55-300 mm f/ 4-5.8 ED ,Pentax K
Cyclop-M1 85 mm f/ 1.2 ,M42
Tamron 35 mm f/ 2.8 T mount model 460 ,T2 mount
Tamron 58 mm f/ 1.2 T mount model 380 ,T2 mount
Tamron 135 mm f/ 2.8 T mount model 680 ,T2 mount
Tamron 135 mm f/ 2.8 fixed mount model 680AR ,M42
Tamron 400 mm f/ 6.9 T mount model FO-69 ,T2 mount
Tamron 95-205 mm f/ 6.3 T mount model 910P ,T2 mount
Tamron 55-90 mm f/ 4 T mount model PZ-50 ,T2 mount
Tamron 95-205 mm f/ 5.6 PZ-60P ,T2 mount
Minolta AF 300 mm f/ 2.8 APO G D SSM ,Sony A (FF)
Minolta AF 300 mm f/ 2.8 APO G D SSM ,Sony A (APS-C)
Tamron 95-250 mm f/ 5.6 T mount model PZ-10II ,T2 mount
Tamron 200-400 mm f/ 6.3 T mount model PZ-70 ,T2 mount
Tamron 80-250 mm f/ 3.8 fixed mount model PZ-20 ,M42
Tamron 135 mm f/ 4.5 T mount model 280 ,T2 mount
Tamron 135 mm f/ 3.5 T mount model 860 ,T2 mount
Tamron 180 mm f/ 3.5 T mount model JH-35 ,T2 mount
Tamron 200 mm f/ 2.8 T mount model 360 ,T2 mount
Tamron 200 mm f/ 3.5 T mount model 870 ,T2 mount
Tamron 200 mm f/ 5.9 T mount model FO-59 ,T2 mount
Tamron 200 mm f/ 6.3 T mount model FO-63 ,T2 mount
Tamron 250 mm f/ 4.5 T mount model FG-45 ,T2 mount
Tamron 300 mm f/ 5.6 T mount model 670 ,T2 mount
Tamron 300 mm f/ 6.9 T mount model SO-69 ,T2 mount
Tamron 350 mm f/ 5.6 T mount model 750 ,T2 mount
Tamron 400 mm f/ 5.6 T mount model 340 ,T2 mount
Tamron 400 mm f/ 6.9 T mount ,T2 mount
Tamron 400 mm f/ 7.5 T mount model 490 ,T2 mount
Tamron 400 mm f/ 8 T mount model YO-8 ,T2 mount
Tamron 450 mm f/ 8 T mount model 880 ,T2 mount
Tamron 24 mm f/ 2.5 Adaptall model CW-24 ,Tamron Adaptall-2
Tamron 105 mm f/ 2.5 Adaptall model CT-105 ,Tamron Adaptall-2
Tamron 300 mm f/ 5.6 Adaptall model CT-300 ,Tamron Adaptall-2
Pentax-110 18 mm f/ 2.8 ,Other mount
Tamron 35-80 mm f/ 2.8-3.5 Adaptall model QZ-35M ,Tamron Adaptall-2
Tamron 38-100 mm f/ 3.5 Adaptall model SZ-38 ,Tamron Adaptall-2
Tamron 38-100 mm f/ 3.5 Adaptall model CZ-38M ,Tamron Adaptall-2
Tamron 70-150 mm f/ 3.5 Adaptall model CZ-150 ,Tamron Adaptall-2
Sigma 400 mm f/ 5.6 APO ,Canon EF (FF)
Sigma 400 mm f/ 5.6 APO ,Canon EF (APS-H)
Sigma 400 mm f/ 5.6 APO ,Canon EF-S
Sigma 400 mm f/ 5.6 APO ,Sony A (FF)
Sigma 400 mm f/ 5.6 APO ,Sony A (APS-C)
Sigma 400 mm f/ 5.6 APO ,Nikon F (FX)
Sigma 400 mm f/ 5.6 APO ,Nikon F (DX)
Sigma 400 mm f/ 5.6 APO ,Pentax K
Tamron 70-220 mm f/ 3.8 Adaptall model Z-220 ,Tamron Adaptall-2
Tamron 80-250 mm f/ 3.8 Adaptall model Z-250 ,Tamron Adaptall-2
Tamron 85-210 mm f/ 4.5 Adaptall model Z-210 ,Tamron Adaptall-2
Tamron 70-350 mm f/ 4.5 Adaptall model CZ-735 ,Tamron Adaptall-2
Tamron 85-210 mm f/ 4.5 Adaptall model CZ-210M ,Tamron Adaptall-2
Tamron 85-210 mm f/ 4.5 Adaptall model QZ-210M ,Tamron Adaptall-2
Tamron 200-500 mm f/ 6.9 Adaptall model Z-500 ,Tamron Adaptall-2
Tamron 200-500 mm f/ 6.9 Adaptall model CZ-500 ,Tamron Adaptall-2
Tamron 80-250 mm F/ 3.8-4.5 Adaptall model CZ-825 ,Tamron Adaptall-2
Tamron 80-250 mm F/ 3.8-4.5 Adaptall model QZ-250M ,Tamron Adaptall-2
Pentax-110 50mm f/2.8 ,Other mount
Super-Multi-Coated Takumar 35 mm f/ 2.0 ,M42
Canon FDn 50 mm f/ 3.5 Macro ,Canon FD
Nikon Nikkor 24 mm f/ 2.8 Ai ,Nikon F (FX)
Nikon Nikkor 24 mm f/ 2.8 Ai ,Nikon F (DX)
RE Auto-Topcor 58 mm f/ 1.4 ,Exakta
RE Auto-Topcor 58 mm f/ 1.8 ,Topcon
RE Auto-Topcor 135 mm f/ 3.5 ,Topcon
RE Auto-Topcor 25 mm f/ 3.5 ,Topcon
RE Auto-Topcor 35mm f/ 2.8 ,Topcon
RE Auto-Topcor 100 mm f/ 2.8 ,Topcon
Nikon Nikkor 135 mm f/ 2.8 Ai ,Nikon F (FX)
Nikon Nikkor 135 mm f/ 2.8 Ai ,Nikon F (DX)
Olympus OM-System Zuiko Auto-T 135 mm f/ 2.8 ,Olympus OM
Olympus Om Zuiko AUTO-MACRO 50 mm f/ 3.5 ,Olympus OM
Pentax-110 20-40mm f/2.8 ,Other mount
Cosinon Auto 35 mm f/ 2.8 ,M42
Itorex 35 mm f/ 2.8 ,Konica AR
Rollei Rolleinar-MC 105 mm f/ 2.8 ,Rollei 35mm
Samyang 24 mm f/ 1.4 ED AS UMC ,Canon EF (FF)
Samyang 24 mm f/ 1.4 ED AS UMC ,Canon EF (APS-H)
Samyang 24 mm f/ 1.4 ED AS UMC ,Canon EF-S
Samyang 24 mm f/ 1.4 ED AS UMC ,Sony A (FF)
Samyang 24 mm f/ 1.4 ED AS UMC ,Sony A (APS-C)
Samyang 24 mm f/ 1.4 ED AS UMC ,Nikon F (FX)
Samyang 24 mm f/ 1.4 ED AS UMC ,Nikon F (DX)
Samyang 24 mm f/ 1.4 ED AS UMC ,4/3 (Four/Thirds)
Samyang 24 mm f/ 1.4 ED AS UMC ,Pentax K
Samyang 24 mm f/ 1.4 ED AS UMC ,Samsung NX
Samyang 24 mm f/ 1.4 ED AS UMC ,Sony E (FF)
Samyang 24 mm f/ 1.4 ED AS UMC ,Sony E (APS-C)
Rittron (Noritar) 80 mm f/ 2 ,Other mount
SP Zivnon 28 mm f/ 2.8 TMC ,Canon FD
Astro Berlin Pan Tachar 75 mm f/ 2.3 ,Other mount
Steinheil München REGULA-Auto-Cassaron 50 mm f/ 2.8 ,M42
Schneider-Kreuznach Xenon 50 mm f/ 2 LTM ,M39 Leica screw-mount (LSM)
Schneider-Kreuznach Curtagon 35 mm f/ 2.8 ,M42
Schneider-Kreuznach Edixa-Xenar 50 mm f/ 2.8 ,M42
Schneider-Kreuznach Edixa-Xenon 50 mm f/ 1.9 ,M42
Schneider-Kreuznach Edixa-Laudar 50 mm f/ 2.8 ,M42
Munchen Hexatar 45 mm f/2.8 ,M42
Nikon AF Nikkor 70-210 mm f/ 4-5.6 D ,Nikon F (FX)
Nikon AF Nikkor 70-210 mm f/ 4-5.6 D ,Nikon F (DX)
Nikon AF Nikkor 50 mm f/ 1.8 (I) ,Nikon F (FX)
Nikon AF Nikkor 50 mm f/ 1.8 (I) ,Nikon F (DX)
Nikon AF Nikkor 50 mm f/ 1.8 (II) ,Nikon F (FX)
Nikon AF Nikkor 50 mm f/ 1.8 (II) ,Nikon F (DX)
Nikon AF Nikkor 80 mm f/ 2.8 ,Nikon F (FX)
Nikon AF Nikkor 80 mm f/ 2.8 ,Nikon F (DX)
Nikon AF Nikkor 200 mm f/ 3.5 ED IF ,Nikon F (FX)
Nikon AF Nikkor 200 mm f/ 3.5 ED IF ,Nikon F (DX)
Nikon Nikkor 13 mm f/ 5.6 Ai-S ,Nikon F (FX)
Nikon Nikkor 13 mm f/ 5.6 Ai-S ,Nikon F (DX)
Nikon AF-S Nikkor 400mm f/ 2.8 D IF ED II ,Nikon F (FX)
Nikon AF-S Nikkor 400mm f/ 2.8 D IF ED II ,Nikon F (DX)
Nikon AF-S Nikkor 300mm f/ 2.8 D IF ED II ,Nikon F (FX)
Nikon AF-S Nikkor 300mm f/ 2.8 D IF ED II ,Nikon F (DX)
Nikon AF-S Nikkor 500mm f/ 4 D IF ED II ,Nikon F (FX)
Nikon AF-S Nikkor 500mm f/ 4 D IF ED II ,Nikon F (DX)
Nikon AF-S Nikkor 600mm f/ 4 D IF ED II ,Nikon F (FX)
Nikon AF-S Nikkor 600mm f/ 4 D IF ED II ,Nikon F (DX)
Nikon Reflex Nikkor 500mm f/ 8 ,Nikon F (FX)
Nikon Reflex Nikkor 500mm f/ 8 ,Nikon F (DX)
Nikon Reflex Nikkor-C 500mm f/ 8 ,Nikon F (FX)
Nikon Reflex Nikkor-C 500mm f/ 8 ,Nikon F (DX)
Nikon AF-S Nikkor 200-400 mm f/ 4 G IF ED VR ,Nikon F (FX)
Nikon AF-S Nikkor 200-400 mm f/ 4 G IF ED VR ,Nikon F (DX)
Nikon AF Micro Nikkor 70-180 mm f/ 4.5-5.6 D ED ,Nikon F (FX)
Nikon AF Micro Nikkor 70-180 mm f/ 4.5-5.6 D ED ,Nikon F (DX)
Nikon PC Micro Nikkor 85 mm f/ 2.8 D ,Nikon F (FX)
Nikon PC Micro Nikkor 85 mm f/ 2.8 D ,Nikon F (DX)
Nikon Nikkor 50-135 mm f/ 3.5 Ai-S ,Nikon F (FX)
Nikon Nikkor 50-135 mm f/ 3.5 Ai-S ,Nikon F (DX)
Meyer-Optik Gorlitz Trioplan 50 mm f/ 2.9 V ,M42
Meyer-Optik Gorlitz Trioplan 50 mm f/ 2.9 V ,Exakta
Meyer-Optik Gorlitz Trioplan 50 mm f/ 2.9 V ,Altix bayonet mount
Super-Takumar 28 mm f/ 3.5 ,M42
Industar-50 50 mm f/ 3.5 (RF Folding) ,M39 Leica screw-mount (LSM)
Helios-103 53 mm f/ 1.8 ,Contax I-III (CRM)
Voigtlander 35 mm f/ 2.5 Color-Skopar С-Type ,M39 Leica screw-mount (LSM)
Pentax SMC FA 43 mm f/ 1.9 Limited ,Pentax K
Pentax SMC FA 43 mm f/ 1.9 Limited ,M39 Leica screw-mount (LSM)
Vivitar Series 1 200mm f/3.5 VMC Auto Focus Telephoto ,C/Y (contax/yashica)
Vivitar Series 1 200mm f/3.5 VMC Auto Focus Telephoto ,Canon FD
Vivitar Series 1 200mm f/3.5 VMC Auto Focus Telephoto ,Fujica-X
Vivitar Series 1 200mm f/3.5 VMC Auto Focus Telephoto ,Konica AR
Vivitar Series 1 200mm f/3.5 VMC Auto Focus Telephoto ,M42
Vivitar Series 1 200mm f/3.5 VMC Auto Focus Telephoto ,Nikon F (FX)
Vivitar Series 1 200mm f/3.5 VMC Auto Focus Telephoto ,Nikon F (DX)
Vivitar Series 1 200mm f/3.5 VMC Auto Focus Telephoto ,Olympus OM
Vivitar Series 1 200mm f/3.5 VMC Auto Focus Telephoto ,Pentax K
Vivitar Series 1 200mm f/3.5 VMC Auto Focus Telephoto ,Minolta SR
Sony DT 16-50 mm f/ 2.8 SSM ,Sony A (FF)
Sony DT 16-50 mm f/ 2.8 SSM ,Sony A (APS-C)
Carl Zeiss Sonnar T* E 24 mm f/ 1.8 ZA ,Sony E (FF)
Carl Zeiss Sonnar T* E 24 mm f/ 1.8 ZA ,Sony E (APS-C)
Sony E 50 mm f/ 1.8 OSS ,Sony E (FF)
Sony E 50 mm f/ 1.8 OSS ,Sony E (APS-C)
Sony E 55-210 mm f/ 4.5-6.3 OSS ,Sony E (FF)
Sony E 55-210 mm f/ 4.5-6.3 OSS ,Sony E (APS-C)
Pentax SMC FA 31mm f/1.8 AL ED Limited ,Pentax K
Pentax SMC K 135 mm f/ 2.5 ,Pentax K
Sigma AF 28-70 mm f/ 2.8 EX Aspherical DF ,Canon EF (FF)
Sigma AF 28-70 mm f/ 2.8 EX Aspherical DF ,Canon EF (APS-H)
Sigma AF 28-70 mm f/ 2.8 EX Aspherical DF ,Canon EF-S
Sigma AF 28-70 mm f/ 2.8 EX Aspherical DF ,Sony A (FF)
Sigma AF 28-70 mm f/ 2.8 EX Aspherical DF ,Sony A (APS-C)
Sigma AF 28-70 mm f/ 2.8 EX Aspherical DF ,Nikon F (FX)
Sigma AF 28-70 mm f/ 2.8 EX Aspherical DF ,Nikon F (DX)
Sigma AF 28-70 mm f/ 2.8 EX Aspherical DF ,Pentax K
Vivitar Series 1 24-48 mm f/ 3.8 Kino ,Canon FD
Vivitar Series 1 24-48 mm f/ 3.8 Kino ,M42
Vivitar Series 1 24-48 mm f/ 3.8 Kino ,Nikon F (FX)
Vivitar Series 1 24-48 mm f/ 3.8 Kino ,Nikon F (DX)
Vivitar Series 1 24-48 mm f/ 3.8 Kino ,Olympus OM
Vivitar Series 1 24-48 mm f/ 3.8 Kino ,Pentax K
Vivitar Series 1 24-48 mm f/ 3.8 Kino ,Minolta SR
Vivitar Series 1 90-180 mm f/ 4.5 Flat Field ,Canon FD
Vivitar Series 1 90-180 mm f/ 4.5 Flat Field ,Konica AR
Vivitar Series 1 90-180 mm f/ 4.5 Flat Field ,M42
Vivitar Series 1 90-180 mm f/ 4.5 Flat Field ,Nikon F (FX)
Vivitar Series 1 90-180 mm f/ 4.5 Flat Field ,Nikon F (DX)
Vivitar Series 1 90-180 mm f/ 4.5 Flat Field ,Olympus OM
Vivitar Series 1 90-180 mm f/ 4.5 Flat Field ,Pentax K
Vivitar Series 1 90-180 mm f/ 4.5 Flat Field ,Minolta SR
Lumix G X Vario PZ 45-175 mm f/ 4.0-5.6 OIS Asph ,Micro 4/3
Lumix G X Vario PZ 14-42 mm f/ 3.5-5.6 OIS Asph ,Micro 4/3
Itorex 135 mm f/ 2.8 ,Konica AR
Voigtlander 35 mm f/ 1.7 Aspherical Ultron ,M39 Leica screw-mount (LSM)
Voigtlander 75 mm f/ 2.5 Color Heliar ,M39 Leica screw-mount (LSM)
Voigtlander 90 mm f/ 3.5 APO-Lanthar ,M39 Leica screw-mount (LSM)
Voigtlander 75 mm f/ 1.8 Heliar classic ,Leica M
Nikon AF Nikkor 24 mm f/ 2.8 ,Nikon F (FX)
Nikon AF Nikkor 24 mm f/ 2.8 ,Nikon F (DX)
Nikon AF Micro Nikkor 55 mm f/ 2.8 ,Nikon F (FX)
Nikon AF Micro Nikkor 55 mm f/ 2.8 ,Nikon F (DX)
Meyer-Optik Görlitz Primoplan V 58 mm f/ 1.9 ,M42
Meyer-Optik Görlitz Primoplan V 58 mm f/ 1.9 ,Exakta
Sigma 28-80 mm f / 3.5-5.6 II Aspherical MINI ZOOM Macro ,Canon EF (FF)
Sigma 28-80 mm f / 3.5-5.6 II Aspherical MINI ZOOM Macro ,Canon EF (APS-H)
Sigma 28-80 mm f / 3.5-5.6 II Aspherical MINI ZOOM Macro ,Canon EF-S
Sigma 28-80 mm f / 3.5-5.6 II Aspherical MINI ZOOM Macro ,Sony A (FF)
Sigma 28-80 mm f / 3.5-5.6 II Aspherical MINI ZOOM Macro ,Sony A (APS-C)
Sigma 28-80 mm f / 3.5-5.6 II Aspherical MINI ZOOM Macro ,Nikon F (FX)
Sigma 28-80 mm f / 3.5-5.6 II Aspherical MINI ZOOM Macro ,Nikon F (DX)
Sigma 28-80 mm f / 3.5-5.6 II Aspherical MINI ZOOM Macro ,Pentax K
Tamron SP AF 17-35 mm f/ 2.8-4 Di LD Aspherical (IF) A05 ,Canon EF (FF)
Tamron SP AF 17-35 mm f/ 2.8-4 Di LD Aspherical (IF) A05 ,Canon EF (APS-H)
Tamron SP AF 17-35 mm f/ 2.8-4 Di LD Aspherical (IF) A05 ,Canon EF-S
Tamron SP AF 17-35 mm f/ 2.8-4 Di LD Aspherical (IF) A05 ,Sony A (FF)
Tamron SP AF 17-35 mm f/ 2.8-4 Di LD Aspherical (IF) A05 ,Sony A (APS-C)
Tamron SP AF 17-35 mm f/ 2.8-4 Di LD Aspherical (IF) A05 ,Nikon F (FX)
Tamron SP AF 17-35 mm f/ 2.8-4 Di LD Aspherical (IF) A05 ,Nikon F (DX)
Tamron SP AF 17-35 mm f/ 2.8-4 Di LD Aspherical (IF) A05 ,Pentax K
Tamron SP AF 24-135 mm f/ 3.5-5.6 AD Aspherical Macro (IF) 190D ,Canon EF (FF)
Tamron SP AF 24-135 mm f/ 3.5-5.6 AD Aspherical Macro (IF) 190D ,Canon EF (APS-H)
Tamron SP AF 24-135 mm f/ 3.5-5.6 AD Aspherical Macro (IF) 190D ,Canon EF-S
Tamron SP AF 24-135 mm f/ 3.5-5.6 AD Aspherical Macro (IF) 190D ,Sony A (FF)
Tamron SP AF 24-135 mm f/ 3.5-5.6 AD Aspherical Macro (IF) 190D ,Sony A (APS-C)
Tamron SP AF 24-135 mm f/ 3.5-5.6 AD Aspherical Macro (IF) 190D ,Nikon F (FX)
Tamron SP AF 24-135 mm f/ 3.5-5.6 AD Aspherical Macro (IF) 190D ,Nikon F (DX)
Tamron SP AF 24-135 mm f/ 3.5-5.6 AD Aspherical Macro (IF) 190D ,Pentax K
MC auto zoom 35-70 mm f/ 3.5-4.5 ,Pentax K
Makinon MC 28 mm f/ 2.8 (I) ,C/Y (contax/yashica)
Makinon MC 28 mm f/ 2.8 (I) ,Canon FD
Makinon MC 28 mm f/ 2.8 (I) ,Konica AR
Makinon MC 28 mm f/ 2.8 (I) ,M42
Makinon MC 28 mm f/ 2.8 (I) ,Nikon F (FX)
Makinon MC 28 mm f/ 2.8 (I) ,Nikon F (DX)
Makinon MC 28 mm f/ 2.8 (I) ,Olympus OM
Makinon MC 28 mm f/ 2.8 (I) ,Pentax K
Makinon MC 28 mm f/ 2.8 (I) ,Rollei 35mm
Makinon MC 28 mm f/ 2.8 (I) ,Minolta SR
Ricoh XR Rikenon 50 mm f/ 2 L / S ,Pentax K
Chinar MC 28 mm f/ 2.8 ,Pentax K
Sears MC 28 mm f/ 2.8 mod. no. 202.736890 ,Pentax K
Sigma MC 75-210 mm f/ 3.5-4.5 ,C/Y (contax/yashica)
Sigma MC 75-210 mm f/ 3.5-4.5 ,Canon FD
Sigma MC 75-210 mm f/ 3.5-4.5 ,Konica AR
Sigma MC 75-210 mm f/ 3.5-4.5 ,M42
Sigma MC 75-210 mm f/ 3.5-4.5 ,Nikon F (FX)
Sigma MC 75-210 mm f/ 3.5-4.5 ,Nikon F (DX)
Sigma MC 75-210 mm f/ 3.5-4.5 ,Olympus OM
Sigma MC 75-210 mm f/ 3.5-4.5 ,Pentax K
Sigma MC 75-210 mm f/ 3.5-4.5 ,Minolta SR
Tokina 28-70 mm f/ 2.8-4.3 ,C/Y (contax/yashica)
